year,window_start,window_end,district,flooded_ha,flooded_fraction,antecedent_fraction,week_of_season,flood_event,punjab_mm,upstream_mm,punjab_mm_lag1,upstream_mm_lag1,punjab_mm_lag2,upstream_mm_lag2,district_mm,district_max1d,district_max3d,district_p90,district_mm_lag1,district_mm_lag2,api_start,district_first3d,district_first5d,bhakra_delta,pong_delta,ranjit_sagar_delta,bhakra_storage,pong_storage,ranjit_sagar_storage,core_season,prior_mean_annual_flooded_ha,prior_seasons_with_fraction_gt2pct,score,chosen_variant,chosen_C
2021,2021-09-03,2021-09-13,Nawanshahr,0.0,0.0,0.0,8,0,83.78,65.969,27.272,38.057,36.438,33.893,,,,,,,,,,0.0,0.0,0.026,3.5356,2.91,0.8614,True,9203.7,8,0.09901561914593053,nested_district_rain,0.01
2021,2021-09-13,2021-09-23,Nawanshahr,0.0,0.0,0.0,9,0,40.372,58.264,83.78,65.969,27.272,38.057,,,,,,,,,,0.0,0.0,0.073,3.81,3.2,0.971,True,9203.7,8,0.08974137350552726,nested_district_rain,0.01
2021,2021-09-23,2021-09-30,Nawanshahr,0.0,0.0,0.0,10,0,40.218,30.321,28.071,34.153,68.789,64.018,,,,,,,,,,0.0,0.0,0.024,4.0114,3.3797,1.0301,True,9203.7,8,0.06512048435570018,nested_district_rain,0.01
2021,2021-08-04,2021-08-14,Patiala,115.49,0.000346,0.001231,5,0,37.242,45.562,115.543,91.148,88.432,83.517,41.864,20.916,29.023,9.654,79.203,144.055,85.85,29.023,32.093,0.3052,0.1864,0.025,2.5674,2.2368,1.0019,True,51986.318,7,0.18359542073250298,nested_district_rain,0.01
2021,2021-08-14,2021-08-24,Patiala,46.39,0.000139,0.000346,6,0,36.438,33.893,37.242,45.562,115.543,91.148,52.018,24.55,48.384,17.803,41.864,79.203,50.263,2.432,3.535,0.0,0.0,-0.025,2.94,2.37,0.9906,True,51986.318,7,0.11453820155406104,nested_district_rain,0.01
2021,2021-08-24,2021-09-03,Patiala,23.91,7.2e-05,0.000139,7,0,27.272,38.057,36.438,33.893,37.242,45.562,4.244,2.129,2.13,1.143,52.018,41.864,64.53,2.13,2.147,0.275,0.4073,-0.096,3.2875,2.6836,0.9322,True,51986.318,7,0.04264645381831442,nested_district_rain,0.01
2021,2021-09-03,2021-09-13,Patiala,0.0,0.0,7.2e-05,8,0,83.78,65.969,27.272,38.057,36.438,33.893,50.506,17.534,35.929,16.076,4.244,52.018,25.09,10.978,11.044,0.0,0.0,0.026,3.5356,2.91,0.8614,True,51986.318,7,0.10644798142208747,nested_district_rain,0.01
2021,2021-09-13,2021-09-23,Patiala,0.0,0.0,0.0,9,0,40.372,58.264,83.78,65.969,27.272,38.057,22.49,8.191,13.306,6.796,50.506,4.244,49.939,13.306,19.947,0.0,0.0,0.073,3.81,3.2,0.971,True,51986.318,7,0.09200019587252938,nested_district_rain,0.01
2021,2021-09-23,2021-09-30,Patiala,0.0,0.0,0.0,10,0,40.218,30.321,28.071,34.153,68.789,64.018,76.415,63.77,76.083,32.848,9.184,49.495,29.242,76.083,76.083,0.0,0.0,0.024,4.0114,3.3797,1.0301,True,51986.318,7,0.09003239808501012,nested_district_rain,0.01
2021,2021-07-25,2021-08-04,Rupnagar,0.0,0.0,2.6e-05,4,0,115.543,91.148,88.432,83.517,74.526,89.188,112.679,53.002,96.181,26.878,60.806,64.28,60.422,10.992,87.969,0.3214,0.0,0.269,1.7215,1.6704,0.8462,True,2421.0299999999997,2,0.1977421883035536,nested_district_rain,0.01
2021,2021-08-04,2021-08-14,Rupnagar,0.0,0.0,0.0,5,0,37.242,45.562,115.543,91.148,88.432,83.517,55.11,18.77,26.266,14.846,112.679,60.806,85.502,10.09,17.586,0.3052,0.1864,0.025,2.5674,2.2368,1.0019,True,2421.0299999999997,2,0.056506156497145056,nested_district_rain,0.01
2021,2021-08-14,2021-08-24,Rupnagar,0.0,0.0,0.0,6,0,36.438,33.893,37.242,45.562,115.543,91.148,70.925,19.679,39.452,11.297,55.11,112.679,68.837,28.124,28.124,0.0,0.0,-0.025,2.94,2.37,0.9906,True,2421.0299999999997,2,0.035392066220037,nested_district_rain,0.01
2021,2021-08-24,2021-09-03,Rupnagar,0.0,0.0,0.0,7,0,27.272,38.057,36.438,33.893,37.242,45.562,35.225,20.102,28.733,9.742,70.925,55.11,72.385,2.271,5.196,0.275,0.4073,-0.096,3.2875,2.6836,0.9322,True,2421.0299999999997,2,0.014732173870630394,nested_district_rain,0.01
2021,2021-09-03,2021-09-13,Rupnagar,0.0,0.0,0.0,8,0,83.78,65.969,27.272,38.057,36.438,33.893,46.015,10.762,19.831,9.092,35.225,70.925,53.275,5.658,19.386,0.0,0.0,0.026,3.5356,2.91,0.8614,True,2421.0299999999997,2,0.032722724540932856,nested_district_rain,0.01
2021,2021-09-13,2021-09-23,Rupnagar,0.0,0.0,0.0,9,0,40.372,58.264,83.78,65.969,27.272,38.057,90.455,42.0,54.464,16.256,46.015,35.225,51.972,14.274,32.36,0.0,0.0,0.073,3.81,3.2,0.971,True,2421.0299999999997,2,0.04064146208448864,nested_district_rain,0.01
2021,2021-09-23,2021-09-30,Rupnagar,0.0,0.0,0.0,10,0,40.218,30.321,28.071,34.153,68.789,64.018,74.837,41.257,73.683,35.958,76.181,39.225,86.309,73.683,73.683,0.0,0.0,0.024,4.0114,3.3797,1.0301,True,2421.0299999999997,2,0.027880061221351646,nested_district_rain,0.01
2021,2021-07-25,2021-08-04,Sahibzada Ajit Singh Nagar,0.0,0.0,0.001918,4,0,115.543,91.148,88.432,83.517,74.526,89.188,125.584,38.521,86.759,34.934,75.9,29.321,60.234,10.343,83.399,0.3214,0.0,0.269,1.7215,1.6704,0.8462,True,1035.2580000000003,0,0.21038918691709876,nested_district_rain,0.01
2021,2021-08-04,2021-08-14,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,5,0,37.242,45.562,115.543,91.148,88.432,83.517,46.28,15.993,20.649,11.979,125.584,75.9,102.898,10.557,15.213,0.3052,0.1864,0.025,2.5674,2.2368,1.0019,True,1035.2580000000003,0,0.037023065492908847,nested_district_rain,0.01
2021,2021-08-14,2021-08-24,Sahibzada Ajit Singh Nagar,2.22,2e-05,0.0,6,0,36.438,33.893,37.242,45.562,115.543,91.148,57.303,22.789,43.352,14.189,46.28,125.584,67.587,11.903,11.903,0.0,0.0,-0.025,2.94,2.37,0.9906,True,1035.2580000000003,0,0.02279252527213835,nested_district_rain,0.01
2021,2021-08-24,2021-09-03,Sahibzada Ajit Singh Nagar,0.0,0.0,2e-05,7,0,27.272,38.057,36.438,33.893,37.242,45.562,18.074,6.821,13.466,4.853,57.303,46.28,67.098,1.17,6.163,0.275,0.4073,-0.096,3.2875,2.6836,0.9322,True,1035.2580000000003,0,0.009188527696678488,nested_district_rain,0.01
2021,2021-09-03,2021-09-13,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,8,0,83.78,65.969,27.272,38.057,36.438,33.893,40.943,15.044,22.268,9.621,18.074,57.303,35.809,7.878,9.636,0.0,0.0,0.026,3.5356,2.91,0.8614,True,1035.2580000000003,0,0.02238991974738785,nested_district_rain,0.01
2021,2021-09-13,2021-09-23,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,9,0,40.372,58.264,83.78,65.969,27.272,38.057,61.678,18.993,24.166,15.44,40.943,18.074,44.947,24.166,44.738,0.0,0.0,0.073,3.81,3.2,0.971,True,1035.2580000000003,0,0.02363935436483493,nested_district_rain,0.01
2021,2021-09-23,2021-09-30,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,10,0,40.218,30.321,28.071,34.153,68.789,64.018,46.922,37.469,45.453,19.654,37.512,55.453,54.117,45.453,45.453,0.0,0.0,0.024,4.0114,3.3797,1.0301,True,1035.2580000000003,0,0.01624747170230909,nested_district_rain,0.01
2021,2021-07-25,2021-08-04,Sangrur,1276.61,0.003535,0.00151,4,0,115.543,91.148,88.432,83.517,74.526,89.188,86.655,37.141,76.141,21.609,81.614,34.791,67.177,0.004,56.262,0.3214,0.0,0.269,1.7215,1.6704,0.8462,True,63133.44299999999,10,0.6609188827640777,nested_district_rain,0.01
2021,2021-08-04,2021-08-14,Sangrur,276.09,0.000765,0.003535,5,0,37.242,45.562,115.543,91.148,88.432,83.517,36.373,25.085,27.95,8.825,86.655,81.614,77.689,27.95,29.222,0.3052,0.1864,0.025,2.5674,2.2368,1.0019,True,63133.44299999999,10,0.44407017424810236,nested_district_rain,0.01
2021,2021-08-14,2021-08-24,Sangrur,152.72,0.000423,0.000765,6,0,36.438,33.893,37.242,45.562,115.543,91.148,34.229,18.602,33.742,14.859,36.373,86.655,43.603,0.003,0.293,0.0,0.0,-0.025,2.94,2.37,0.9906,True,63133.44299999999,10,0.19508651997844265,nested_district_rain,0.01
2021,2021-08-24,2021-09-03,Sangrur,129.38,0.000358,0.000423,7,0,27.272,38.057,36.438,33.893,37.242,45.562,1.912,1.775,1.775,0.247,34.229,36.373,47.651,1.775,1.775,0.275,0.4073,-0.096,3.2875,2.6836,0.9322,True,63133.44299999999,10,0.08131043988278627,nested_district_rain,0.01
2021,2021-09-03,2021-09-13,Sangrur,24.82,6.9e-05,0.000358,8,0,83.78,65.969,27.272,38.057,36.438,33.893,44.816,20.033,35.737,14.993,1.912,34.229,17.422,6.043,6.086,0.0,0.0,0.026,3.5356,2.91,0.8614,True,63133.44299999999,10,0.19552260917351846,nested_district_rain,0.01
2021,2021-09-13,2021-09-23,Sangrur,18.8,5.2e-05,6.9e-05,9,0,40.372,58.264,83.78,65.969,27.272,38.057,6.252,2.725,3.145,2.525,44.816,1.912,44.103,3.145,5.648,0.0,0.0,0.073,3.81,3.2,0.971,True,63133.44299999999,10,0.1523987328291544,nested_district_rain,0.01
2021,2021-09-23,2021-09-30,Sangrur,5.26,1.5e-05,5.2e-05,10,0,40.218,30.321,28.071,34.153,68.789,64.018,52.405,39.134,52.221,23.506,3.107,38.882,18.696,52.221,52.221,0.0,0.0,0.024,4.0114,3.3797,1.0301,True,63133.44299999999,10,0.136302526808868,nested_district_rain,0.01
2021,2021-07-25,2021-08-04,Tarn Taran,137.31,0.000572,0.000304,4,0,115.543,91.148,88.432,83.517,74.526,89.188,131.248,55.139,102.85,33.267,60.912,68.502,62.988,30.175,116.151,0.3214,0.0,0.269,1.7215,1.6704,0.8462,True,32737.005000000005,8,0.5108959640334259,nested_district_rain,0.01
2021,2021-08-04,2021-08-14,Tarn Taran,13.88,5.8e-05,0.000572,5,0,37.242,45.562,115.543,91.148,88.432,83.517,27.614,18.331,21.011,4.208,131.248,60.912,95.754,20.942,23.622,0.3052,0.1864,0.025,2.5674,2.2368,1.0019,True,32737.005000000005,8,0.18547618386810663,nested_district_rain,0.01
2021,2021-08-14,2021-08-24,Tarn Taran,5.85,2.4e-05,5.8e-05,6,0,36.438,33.893,37.242,45.562,115.543,91.148,36.342,17.272,31.976,14.43,27.614,131.248,47.962,4.366,4.366,0.0,0.0,-0.025,2.94,2.37,0.9906,True,32737.005000000005,8,0.10262009744825265,nested_district_rain,0.01
2021,2021-08-24,2021-09-03,Tarn Taran,0.0,0.0,2.4e-05,7,0,27.272,38.057,36.438,33.893,37.242,45.562,30.815,16.681,22.422,6.614,36.342,27.614,49.001,7.191,8.314,0.275,0.4073,-0.096,3.2875,2.6836,0.9322,True,32737.005000000005,8,0.05397961753706416,nested_district_rain,0.01
2021,2021-09-03,2021-09-13,Tarn Taran,0.0,0.0,0.0,8,0,83.78,65.969,27.272,38.057,36.438,33.893,167.192,59.054,135.981,47.033,30.815,36.342,38.766,18.237,20.249,0.0,0.0,0.026,3.5356,2.91,0.8614,True,32737.005000000005,8,0.18673799620674436,nested_district_rain,0.01
2021,2021-09-13,2021-09-23,Tarn Taran,22.66,9.4e-05,0.0,9,0,40.372,58.264,83.78,65.969,27.272,38.057,47.346,28.007,36.247,10.217,167.192,30.815,151.487,3.939,10.941,0.0,0.0,0.073,3.81,3.2,0.971,True,32737.005000000005,8,0.12100503366095323,nested_district_rain,0.01
2021,2021-09-23,2021-09-30,Tarn Taran,0.0,0.0,9.4e-05,10,0,40.218,30.321,28.071,34.153,68.789,64.018,27.092,12.632,22.777,11.14,43.407,144.355,92.031,22.777,27.092,0.0,0.0,0.024,4.0114,3.3797,1.0301,True,32737.005000000005,8,0.06690314464565376,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Amritsar,0.0,0.0,0.000726,5,0,52.34,82.887,85.523,84.147,137.207,86.519,55.51,29.685,31.582,23.037,75.718,170.301,93.902,22.395,24.37,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,23049.456,7,0.3289601194034572,nested_district_rain,0.01
2022,2022-08-14,2022-08-24,Amritsar,0.0,0.0,0.0,6,0,51.124,81.185,52.34,82.887,85.523,84.147,27.465,15.789,23.087,8.147,55.51,75.718,67.518,23.087,23.745,0.3303,0.0,0.199,4.6608,4.1427,1.9432,True,23049.456,7,0.19351560021457176,nested_district_rain,0.01
2022,2022-08-24,2022-09-03,Amritsar,2.16,8e-06,0.0,7,0,21.768,29.523,51.124,81.185,52.34,82.887,38.451,20.992,33.102,12.998,27.465,55.51,37.231,33.102,33.102,0.0344,0.2985,-0.04,4.7823,5.1213,1.963,True,23049.456,7,0.06554056813208496,nested_district_rain,0.01
2022,2022-09-03,2022-09-13,Amritsar,0.0,0.0,8e-06,8,0,25.472,31.062,21.768,29.523,51.124,81.185,14.009,9.591,11.472,2.881,38.451,27.465,30.672,2.156,2.536,0.0305,0.0,-0.079,5.0925,5.4049,1.9116,True,23049.456,7,0.04167660037412436,nested_district_rain,0.01
2022,2022-09-13,2022-09-23,Amritsar,0.0,0.0,0.0,9,0,20.281,32.407,25.472,31.062,21.768,29.523,18.838,15.669,16.573,3.561,14.009,38.451,22.959,0.904,16.573,-0.0481,-0.097,-0.039,5.0967,5.1045,1.8527,True,23049.456,7,0.02686771758493944,nested_district_rain,0.01
2022,2022-09-23,2022-09-30,Amritsar,0.0,0.0,0.0,10,0,85.299,64.518,17.741,27.782,10.054,13.28,75.25,57.172,72.779,30.544,17.934,12.377,18.808,72.779,75.25,0.2065,0.0,0.158,5.1526,5.423,1.903,True,23049.456,7,0.08099991019242034,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Barnala,0.0,0.0,8e-05,5,0,52.34,82.887,85.523,84.147,137.207,86.519,10.573,4.898,8.755,3.905,28.71,137.87,56.668,8.755,9.319,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,13625.953999999998,8,0.2819125503259436,nested_district_rain,0.01
2022,2022-08-14,2022-08-24,Barnala,0.0,0.0,0.0,6,0,51.124,81.185,52.34,82.887,85.523,84.147,4.058,2.588,3.507,1.086,10.573,28.71,24.676,3.507,3.507,0.3303,0.0,0.199,4.6608,4.1427,1.9432,True,13625.953999999998,8,0.20579260405368213,nested_district_rain,0.01
2022,2022-08-24,2022-09-03,Barnala,7.43,5e-05,0.0,7,0,21.768,29.523,51.124,81.185,52.34,82.887,3.093,2.433,2.437,0.833,4.058,10.573,10.604,2.437,2.437,0.0344,0.2985,-0.04,4.7823,5.1213,1.963,True,13625.953999999998,8,0.06772406615253006,nested_district_rain,0.01
2022,2022-09-03,2022-09-13,Barnala,2.97,2e-05,5e-05,8,0,25.472,31.062,21.768,29.523,51.124,81.185,1.056,1.017,1.053,0.134,3.093,4.058,5.336,1.053,1.053,0.0305,0.0,-0.079,5.0925,5.4049,1.9116,True,13625.953999999998,8,0.047066548634725765,nested_district_rain,0.01
2022,2022-09-13,2022-09-23,Barnala,0.0,0.0,2e-05,9,0,20.281,32.407,25.472,31.062,21.768,29.523,13.814,8.299,8.957,5.158,1.056,3.093,2.316,4.857,4.857,-0.0481,-0.097,-0.039,5.0967,5.1045,1.8527,True,13625.953999999998,8,0.031195774015750754,nested_district_rain,0.01
2022,2022-09-23,2022-09-30,Barnala,0.0,0.0,0.0,10,0,85.299,64.518,17.741,27.782,10.054,13.28,105.486,84.127,104.828,42.853,8.957,4.86,12.017,104.828,105.486,0.2065,0.0,0.158,5.1526,5.423,1.903,True,13625.953999999998,8,0.11417894751580884,nested_district_rain,0.01
2022,2022-07-25,2022-08-04,Bathinda,54.61,0.000162,0.000449,4,0,85.523,84.147,137.207,86.519,58.431,83.355,49.902,19.163,38.889,16.429,73.017,16.14,55.761,1.158,10.923,0.7239,0.8,0.416,2.5549,2.0944,1.2345,True,11265.179,4,0.177999964693381,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Bathinda,2.97,9e-06,0.000162,5,0,52.34,82.887,85.523,84.147,137.207,86.519,18.52,6.163,10.145,5.15,49.902,73.017,55.11,10.145,12.281,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,11265.179,4,0.16647217000571576,nested_district_rain,0.01
2022,2022-08-14,2022-08-24,Bathinda,234.57,0.000694,9e-06,6,0,51.124,81.185,52.34,82.887,85.523,84.147,12.899,11.461,12.893,2.426,18.52,49.902,30.091,12.883,12.893,0.3303,0.0,0.199,4.6608,4.1427,1.9432,True,11265.179,4,0.10534760605824335,nested_district_rain,0.01
2022,2022-08-24,2022-09-03,Bathinda,0.0,0.0,0.000694,7,0,21.768,29.523,51.124,81.185,52.34,82.887,3.61,1.943,3.384,1.491,12.899,18.52,16.116,3.384,3.384,0.0344,0.2985,-0.04,4.7823,5.1213,1.963,True,11265.179,4,0.036233377543299944,nested_district_rain,0.01
2022,2022-09-03,2022-09-13,Bathinda,13.44,4e-05,0.0,8,0,25.472,31.062,21.768,29.523,51.124,81.185,0.436,0.227,0.436,0.211,3.61,12.899,7.192,0.227,0.436,0.0305,0.0,-0.079,5.0925,5.4049,1.9116,True,11265.179,4,0.02068436685550598,nested_district_rain,0.01
2022,2022-09-13,2022-09-23,Bathinda,0.0,0.0,4e-05,9,0,20.281,32.407,25.472,31.062,21.768,29.523,18.594,15.384,15.67,4.132,0.436,3.61,2.716,2.924,2.924,-0.0481,-0.097,-0.039,5.0967,5.1045,1.8527,True,11265.179,4,0.014738617817049313,nested_district_rain,0.01
2022,2022-09-23,2022-09-30,Bathinda,0.0,0.0,0.0,10,0,85.299,64.518,17.741,27.782,10.054,13.28,84.196,70.475,82.153,33.933,15.67,2.924,17.983,82.081,84.196,0.2065,0.0,0.158,5.1526,5.423,1.903,True,11265.179,4,0.048797142532443376,nested_district_rain,0.01
2022,2022-07-25,2022-08-04,Faridkot,112.43,0.000772,0.003715,4,0,85.523,84.147,137.207,86.519,58.431,83.355,48.288,26.357,32.438,11.496,146.634,9.093,83.54,4.791,15.85,0.7239,0.8,0.416,2.5549,2.0944,1.2345,True,10369.560999999998,5,0.38219895306547835,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Faridkot,12.58,8.6e-05,0.000772,5,0,52.34,82.887,85.523,84.147,137.207,86.519,28.874,15.65,23.571,8.694,48.288,146.634,62.939,13.217,28.867,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,10369.560999999998,5,0.21275886437232833,nested_district_rain,0.01
2022,2022-08-14,2022-08-24,Faridkot,5.18,3.6e-05,8.6e-05,6,0,51.124,81.185,52.34,82.887,85.523,84.147,11.575,8.257,11.575,3.812,28.874,48.288,37.088,11.575,11.575,0.3303,0.0,0.199,4.6608,4.1427,1.9432,True,10369.560999999998,5,0.12651680706904117,nested_district_rain,0.01
2022,2022-08-24,2022-09-03,Faridkot,5.18,3.6e-05,3.6e-05,7,0,21.768,29.523,51.124,81.185,52.34,82.887,7.73,5.085,6.823,2.073,11.575,28.874,18.073,6.823,6.823,0.0344,0.2985,-0.04,4.7823,5.1213,1.963,True,10369.560999999998,5,0.037938196155958816,nested_district_rain,0.01
2022,2022-09-03,2022-09-13,Faridkot,8.15,5.6e-05,3.6e-05,8,0,25.472,31.062,21.768,29.523,51.124,81.185,2.356,2.03,2.03,0.496,7.73,11.575,9.898,0.0,2.03,0.0305,0.0,-0.079,5.0925,5.4049,1.9116,True,10369.560999999998,5,0.02582306525830479,nested_district_rain,0.01
2022,2022-09-13,2022-09-23,Faridkot,2.96,2e-05,5.6e-05,9,0,20.281,32.407,25.472,31.062,21.768,29.523,12.704,12.594,12.703,1.357,2.356,7.73,4.856,0.001,0.001,-0.0481,-0.097,-0.039,5.0967,5.1045,1.8527,True,10369.560999999998,5,0.017396300570145327,nested_district_rain,0.01
2022,2022-09-23,2022-09-30,Faridkot,0.0,0.0,2e-05,10,0,85.299,64.518,17.741,27.782,10.054,13.28,54.658,48.817,53.933,21.393,12.703,0.327,14.385,52.653,54.658,0.2065,0.0,0.158,5.1526,5.423,1.903,True,10369.560999999998,5,0.050032296289413386,nested_district_rain,0.01
2022,2022-07-25,2022-08-04,Fatehgarh Sahib,52.51,0.000458,0.01851,4,0,85.523,84.147,137.207,86.519,58.431,83.355,55.133,15.952,42.419,14.666,146.298,99.185,114.741,7.599,11.433,0.7239,0.8,0.416,2.5549,2.0944,1.2345,True,14934.112,8,0.9768764509318069,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Fatehgarh Sahib,10.36,9e-05,0.000458,5,0,52.34,82.887,85.523,84.147,137.207,86.519,6.068,3.226,4.44,1.788,55.133,146.298,77.109,4.44,4.44,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,14934.112,8,0.2997700161414449,nested_district_rain,0.01
2022,2022-08-14,2022-08-24,Fatehgarh Sahib,7.39,6.4e-05,9e-05,6,0,51.124,81.185,52.34,82.887,85.523,84.147,14.318,9.804,9.804,3.532,6.068,55.133,30.225,9.804,9.804,0.3303,0.0,0.199,4.6608,4.1427,1.9432,True,14934.112,8,0.2164736025520216,nested_district_rain,0.01
2022,2022-08-24,2022-09-03,Fatehgarh Sahib,4.44,3.9e-05,6.4e-05,7,0,21.768,29.523,51.124,81.185,52.34,82.887,6.625,4.959,5.434,1.118,14.318,6.068,18.55,0.72,0.72,0.0344,0.2985,-0.04,4.7823,5.1213,1.963,True,14934.112,8,0.07159428072787875,nested_district_rain,0.01
2022,2022-09-03,2022-09-13,Fatehgarh Sahib,3.7,3.2e-05,3.9e-05,8,0,25.472,31.062,21.768,29.523,51.124,81.185,1.799,1.725,1.725,0.239,6.625,14.318,12.028,1.725,1.725,0.0305,0.0,-0.079,5.0925,5.4049,1.9116,True,14934.112,8,0.04715844647805374,nested_district_rain,0.01
2022,2022-09-13,2022-09-23,Fatehgarh Sahib,0.0,0.0,3.2e-05,9,0,20.281,32.407,25.472,31.062,21.768,29.523,23.081,15.542,19.528,5.142,1.799,6.625,4.923,2.433,3.553,-0.0481,-0.097,-0.039,5.0967,5.1045,1.8527,True,14934.112,8,0.03320646375378328,nested_district_rain,0.01
2022,2022-09-23,2022-09-30,Fatehgarh Sahib,0.0,0.0,0.0,10,0,85.299,64.518,17.741,27.782,10.054,13.28,162.967,114.363,156.82,60.178,20.648,2.507,22.5,138.912,162.967,0.2065,0.0,0.158,5.1526,5.423,1.903,True,14934.112,8,0.14954329239469316,nested_district_rain,0.01
2022,2022-07-25,2022-08-04,Firozpur,731.29,0.001401,0.019882,4,0,85.523,84.147,137.207,86.519,58.431,83.355,64.294,24.361,47.847,15.59,123.41,14.232,69.233,2.734,16.151,0.7239,0.8,0.416,2.5549,2.0944,1.2345,True,65890.468,8,0.9878787210945486,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Firozpur,597.85,0.001145,0.001401,5,0,52.34,82.887,85.523,84.147,137.207,86.519,14.954,5.698,11.543,5.599,64.294,123.41,69.472,8.253,14.208,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,65890.468,8,0.4034913752738238,nested_district_rain,0.01
2022,2022-08-14,2022-08-24,Firozpur,123.58,0.000237,0.001145,6,0,51.124,81.185,52.34,82.887,85.523,84.147,15.461,6.433,12.94,6.356,14.954,64.294,32.128,12.781,13.409,0.3303,0.0,0.199,4.6608,4.1427,1.9432,True,65890.468,8,0.29180102051826484,nested_district_rain,0.01
2022,2022-08-24,2022-09-03,Firozpur,27.55,5.3e-05,0.000237,7,0,21.768,29.523,51.124,81.185,52.34,82.887,5.081,1.572,2.764,1.466,15.461,14.954,19.019,2.764,2.764,0.0344,0.2985,-0.04,4.7823,5.1213,1.963,True,65890.468,8,0.0848709508082433,nested_district_rain,0.01
2022,2022-09-03,2022-09-13,Firozpur,5.98,1.1e-05,5.3e-05,8,0,25.472,31.062,21.768,29.523,51.124,81.185,6.351,2.243,3.969,1.724,5.081,15.461,9.626,1.291,5.2,0.0305,0.0,-0.079,5.0925,5.4049,1.9116,True,65890.468,8,0.056484287103481565,nested_district_rain,0.01
2022,2022-09-13,2022-09-23,Firozpur,0.0,0.0,1.1e-05,9,0,20.281,32.407,25.472,31.062,21.768,29.523,8.105,7.646,7.698,0.934,6.351,5.081,7.171,0.219,0.407,-0.0481,-0.097,-0.039,5.0967,5.1045,1.8527,True,65890.468,8,0.036539585591832915,nested_district_rain,0.01
2022,2022-09-23,2022-09-30,Firozpur,0.75,1e-06,0.0,10,0,85.299,64.518,17.741,27.782,10.054,13.28,29.123,25.757,28.738,11.247,7.886,1.37,10.381,27.469,29.123,0.2065,0.0,0.158,5.1526,5.423,1.903,True,65890.468,8,0.08882044156356064,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Gurdaspur,1.43,4e-06,0.000399,5,0,52.34,82.887,85.523,84.147,137.207,86.519,58.108,17.523,40.761,13.954,127.887,159.76,117.645,12.737,17.179,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,20111.416999999998,4,0.18773870448749105,nested_district_rain,0.01
2022,2022-08-14,2022-08-24,Gurdaspur,139.55,0.000384,4e-06,6,0,51.124,81.185,52.34,82.887,85.523,84.147,38.702,12.985,24.929,8.57,58.108,127.887,81.781,19.984,33.009,0.3303,0.0,0.199,4.6608,4.1427,1.9432,True,20111.416999999998,4,0.11046752206005551,nested_district_rain,0.01
2022,2022-08-24,2022-09-03,Gurdaspur,79.3,0.000218,0.000384,7,0,21.768,29.523,51.124,81.185,52.34,82.887,27.71,14.725,18.889,5.198,38.702,58.108,49.152,18.889,18.913,0.0344,0.2985,-0.04,4.7823,5.1213,1.963,True,20111.416999999998,4,0.03862646206673916,nested_district_rain,0.01
2022,2022-09-03,2022-09-13,Gurdaspur,40.05,0.00011,0.000218,8,0,25.472,31.062,21.768,29.523,51.124,81.185,44.182,14.34,24.605,10.614,27.71,38.702,31.414,17.468,19.577,0.0305,0.0,-0.079,5.0925,5.4049,1.9116,True,20111.416999999998,4,0.02677066523370429,nested_district_rain,0.01
2022,2022-09-13,2022-09-23,Gurdaspur,25.74,7.1e-05,0.00011,9,0,20.281,32.407,25.472,31.062,21.768,29.523,11.936,6.593,9.015,2.839,44.182,27.71,42.774,2.422,9.015,-0.0481,-0.097,-0.039,5.0967,5.1045,1.8527,True,20111.416999999998,4,0.01467012451548518,nested_district_rain,0.01
2022,2022-09-23,2022-09-30,Gurdaspur,7.87,2.2e-05,7.1e-05,10,0,85.299,64.518,17.741,27.782,10.054,13.28,84.556,58.546,83.444,37.255,9.514,27.027,21.848,61.495,84.556,0.2065,0.0,0.158,5.1526,5.423,1.903,True,20111.416999999998,4,0.04688284136434726,nested_district_rain,0.01
2022,2022-07-25,2022-08-04,Hoshiarpur,8.7,2.6e-05,0.004774,4,0,85.523,84.147,137.207,86.519,58.431,83.355,78.37,23.759,51.321,19.861,137.538,53.182,102.131,17.986,26.931,0.7239,0.8,0.416,2.5549,2.0944,1.2345,True,6125.147,2,0.31247363373142306,nested_district_rain,0.01
2022,2022-08-04,2022-08-14,Hoshiarpur,0.0,0.0,2.6e-05,5,0,52.34,82.887,85.523,84.147,137.207,86.519,59.866,21.328,39.462,11.696,78.37,137.538,86.497,14.86,20.075,0.514,0.585,0.323,3.2168,2.8915,1.6249,True,6125.147,2,0.12354773286119095,nested_district_rain,0.01
