date,dam,level_ft,inflow_cusecs,outflow_cusecs,as_of_time,source_title,source_url,published,quote
2017-04-13,Bhakra,1526.94,,,,CWC Weekly Reservoir Storage Bulletin (13.04.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/13.04.2017cwcbull.pdf,2017-04-13,*1 GOBIND SAGAR(BHAKRA)              465.41        6.229        0.883 12-04-2017     14           30         27 676 1200 | 280.75  396.92        6.157
2017-04-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13.04.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/13.04.2017cwcbull.pdf,2017-04-13,*2 PONG DAM                  359.50                             1.063 12-04-2017     17           15         29         - 360 | PUNJAB                   352.81  511.52        2.344
2017-04-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13.04.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/13.04.2017cwcbull.pdf,2017-04-13,*3 THEIN                     269.14                             1.192 13-04-2017     51           20         37 348 600 | 146.3
2019-06-13,Bhakra,1609.74,,,,CWC Weekly Reservoir Storage Bulletin (13.06.2019bullcwc_1.pdf),https://cwc.gov.in/sites/default/files/13.06.2019bullcwc_1.pdf,2019-06-13,*1 GOBIND SAGAR(BHAKRA)              490.65        6.229        2.703 12-06-2019     43           9          25 676 1200 | 280.75  406.34        6.157
2019-06-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13.06.2019bullcwc_1.pdf),https://cwc.gov.in/sites/default/files/13.06.2019bullcwc_1.pdf,2019-06-13,*2 PONG DAM                  359.50                             2.275 12-06-2019     37           9          21         - 360 | PUNJAB                   352.81  513.78        2.344
2019-06-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13.06.2019bullcwc_1.pdf),https://cwc.gov.in/sites/default/files/13.06.2019bullcwc_1.pdf,2019-06-13,*3 THEIN                     269.14  267.85        1.711        1.360 13-06-2019     58           31         45 348 600 | RAJASTHAN                 146.3  345.05        0.132
2017-07-13,Bhakra,1586.88,,,,CWC Weekly Reservoir Storage Bulletin (13.07.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/13.07.2017cwcbull.pdf,2017-07-13,*1 GOBIND SAGAR(BHAKRA)              483.68        6.229        2.244 13-07-2017     36           33         41 676 1200 | 280.75  398.86        6.157
2017-07-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13.07.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/13.07.2017cwcbull.pdf,2017-07-13,*2 PONG DAM                  359.50                             1.286 12-07-2017     21           14         29         - 360 | PUNJAB                   352.81  516.10        2.344
2017-07-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13.07.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/13.07.2017cwcbull.pdf,2017-07-13,*3 THEIN                     269.14                             1.477 13-07-2017     63           35         50 348 600 | 146.3
2018-09-13,Bhakra,1650.07,,,,CWC Weekly Reservoir Storage Bulletin (13.09.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/13.09.2018cwcbull_1.pdf,2018-09-13,*1 GOBIND SAGAR(BHAKRA)              502.94        6.229        4.570 13-09-2018     73           90         87 676 1200 | 280.75  419.60        6.157        4.961 13-09-2018
2018-09-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13.09.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/13.09.2018cwcbull_1.pdf,2018-09-13,*2 PONG DAM                  359.50                                                  81           88         83         - 360 | PUNJAB                   352.81  521.20        2.344        1.800 12-09-2018
2018-09-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13.09.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/13.09.2018cwcbull_1.pdf,2018-09-13,*3 THEIN                     269.14                             1.393 12-09-2018     77           80         69 348 600 | 146.3                             0.112 12-09-2018
2016-10-13,Bhakra,1646.92,,,,CWC Weekly Reservoir Storage Bulletin (13.10.2016cwcfb.pdf),https://cwc.gov.in/sites/default/files/13.10.2016cwcfb.pdf,2016-10-13,*1 GOBIND SAGAR(BHAKRA)              501.98        6.229        4.433 10-10-2016     71        92         87 676 1200 | 280.75  415.86        6.157
2016-10-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13.10.2016cwcfb.pdf),https://cwc.gov.in/sites/default/files/13.10.2016cwcfb.pdf,2016-10-13,*2 PONG DAM                  359.50                             4.150 13-10-2016     67        82         81            - 360 | PUNJAB                   352.81  516.29        2.344
2016-10-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13.10.2016cwcfb.pdf),https://cwc.gov.in/sites/default/files/13.10.2016cwcfb.pdf,2016-10-13,*3 THEIN                     269.14                             1.507 13-10-2016     64        56         62 348 600 | 146.3
2018-12-13,Bhakra,1664.47,,,,CWC Weekly Reservoir Storage Bulletin (13.12.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/13.12.2018cwcbull_1.pdf,2018-12-13,*1 GOBIND SAGAR(BHAKRA)              507.33        6.229        5.218 13-12-2018     84           72         71 676 1200 | 280.75  417.88        6.157
2018-12-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13.12.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/13.12.2018cwcbull_1.pdf,2018-12-13,*2 PONG DAM                  359.50                             4.580 13-12-2018     74           57         59         - 360 | PUNJAB                   352.81  519.08        2.344
2018-12-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13.12.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/13.12.2018cwcbull_1.pdf,2018-12-13,*3 THEIN                     269.14                             1.660 13-12-2018     71           43         49 348 600 | 146.3
2022-01-13,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (13012022-bulletin.pdf),https://cwc.gov.in/sites/default/files/13012022-bulletin.pdf,2022-01-13,Himachal Pradesh  3            GOBIND SAGAR(BHAKRA)       76
2022-01-13,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (13012022-bulletin.pdf),https://cwc.gov.in/sites/default/files/13012022-bulletin.pdf,2022-01-13,*2 PONG DAM(BEAS)         423.67  408.10       6.157     2.678 13-01-2022      43      44         48  0 396
2022-01-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13012022-bulletin.pdf),https://cwc.gov.in/sites/default/files/13012022-bulletin.pdf,2022-01-13,Punjab            1            THEIN DAM                  67
2025-03-13,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (13032025-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13032025-fb-pdf.pdf,2025-03-13,Punjab                 7   GOBIND SAGAR(BHAKRA)  73 | Rajasthan                8
2025-03-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13032025-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13032025-fb-pdf.pdf,2025-03-13,Tamil Nadu                   PONG DAM(BEAS)        57 | Uttar Pradesh
2025-03-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13032025-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13032025-fb-pdf.pdf,2025-03-13,THEIN DAM             53
2023-04-13,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (13042023-fb.pdf),https://cwc.gov.in/sites/default/files/13042023-fb.pdf,2023-04-13,1 GOBIND SAGAR(BHAKRA)   512.06 480.99   6.229     1.750 13-04-2023      28       26       28 676 1379
2023-04-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13042023-fb.pdf),https://cwc.gov.in/sites/default/files/13042023-fb.pdf,2023-04-13,Himachal Pradesh    93                              Pong Dam        6.16              2.19  -1 | -40
2023-04-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13042023-fb.pdf),https://cwc.gov.in/sites/default/files/13042023-fb.pdf,2023-04-13,Jammu & Kashmir     115                             Thein           2.34              1.14  50
2021-05-13,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (13052021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13052021-fb-pdf.pdf,2021-05-13,GOBIND SAGAR(BHAKRA)      38
2021-05-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13052021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13052021-fb-pdf.pdf,2021-05-13,PONG DAM(BEAS)            49
2021-05-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13052021-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13052021-fb-pdf.pdf,2021-05-13,Punjab            1            THEIN DAM             59
2024-06-13,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (13062024-fb.pdf),https://cwc.gov.in/sites/default/files/13062024-fb.pdf,2024-06-13,1 GOBIND SAGAR(BHAKRA)   512.06 482.87    6.229     1.916 13-06-2024     31      27           29 676 1379
2024-06-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13062024-fb.pdf),https://cwc.gov.in/sites/default/files/13062024-fb.pdf,2024-06-13,Pong Dam               6.16       1.39  -3
2024-06-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13062024-fb.pdf),https://cwc.gov.in/sites/default/files/13062024-fb.pdf,2024-06-13,THEIN DAM              79
2020-08-13,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (13082020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13082020-fb-pdf.pdf,2020-08-13,*1 GOBIND SAGAR(BHAKRA) 512.06 498.44  6.229  3.648 13-08-2020      59         83       69 676 1379
2020-08-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13082020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13082020-fb-pdf.pdf,2020-08-13,3         PONG DAM(BEAS)          79
2020-08-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13082020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/13082020-fb-pdf.pdf,2020-08-13,Punjab          1         THEIN DAM               69
2022-10-13,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (13102022-fb.pdf),https://cwc.gov.in/sites/default/files/13102022-fb.pdf,2022-10-13,*1 GOBIND SAGAR(BHAKRA)   512.06   510.10       6.229     5.461 13-10-2022     88       68        85 676 1379 | 423.67   421.79       6.157
2022-10-13,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (13102022-fb.pdf),https://cwc.gov.in/sites/default/files/13102022-fb.pdf,2022-10-13,West Rajasthan        3                  -26        Pong Dam             6.16           5.14  4
2022-10-13,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (13102022-fb.pdf),https://cwc.gov.in/sites/default/files/13102022-fb.pdf,2022-10-13,*4 THEIN DAM              280.75   359.75       0.132 | 359.50   352.78       1.436
2016-01-14,Bhakra,1636.55,,,,CWC Weekly Reservoir Storage Bulletin (14.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/14.01.2016cwcbull.pdf,2016-01-14,*1 GOBIND SAGAR(BHAKRA)              498.82        6.229        3.994 13-01-2016     64           57         59 676 1200 | 280.75  409.22        6.157
2016-01-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/14.01.2016cwcbull.pdf,2016-01-14,*2 PONG DAM                  359.50                             2.876 12-01-2016     47           32         48         - 360 | PUNJAB                   352.81  496.68        2.344
2016-01-14,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (14.01.2016cwcbull.pdf),https://cwc.gov.in/sites/default/files/14.01.2016cwcbull.pdf,2016-01-14,*3 THEIN                     269.14                             0.488 14-01-2016     21           35         39 348 600 | 146.3
2019-02-14,Bhakra,1633.76,,,,CWC Weekly Reservoir Storage Bulletin (14.02.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.02.2019cwcbull_1.pdf,2019-02-14,*1 GOBIND SAGAR(BHAKRA)              497.97        6.229        3.884 14-02-2019     62           44         44 676 1200 | 280.75  410.64        6.157
2019-02-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.02.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.02.2019cwcbull_1.pdf,2019-02-14,*2 PONG DAM                  359.50                             3.131 14-02-2019     51           32         36         - 360 | PUNJAB                   352.81  517.60        2.344
2019-02-14,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (14.02.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.02.2019cwcbull_1.pdf,2019-02-14,*3 THEIN                     269.14                             1.568 14-02-2019     67           20         31 348 600 | 146.3
2019-03-14,Bhakra,1624.74,,,,CWC Weekly Reservoir Storage Bulletin (14.03.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.03.2019cwcbull_1.pdf,2019-03-14,*1 GOBIND SAGAR(BHAKRA)              495.22        6.229        3.529 14-03-2019     57           30         32 676 1200 | 280.75  408.80        6.157
2019-03-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.03.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.03.2019cwcbull_1.pdf,2019-03-14,*2 PONG DAM                  359.50                             2.802 14-03-2019     46           19         28         - 360 | PUNJAB                   352.81  520.84        2.344
2019-03-14,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (14.03.2019cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.03.2019cwcbull_1.pdf,2019-03-14,*3 THEIN                     269.14                             1.800 14-03-2019     77           20         31 348 600 | 146.3
2015-05-14,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (14.05.2015.pdf),https://cwc.gov.in/sites/default/files/14.05.2015.pdf,2015-05-14,*1 GOBIND SAGAR(BHAKRA)      512.06                             2.507 5/14/2015     40           33         22 676 1200 | 423.67  268.85      1.711
2015-05-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.05.2015.pdf),https://cwc.gov.in/sites/default/files/14.05.2015.pdf,2015-05-14,*2 PONG DAM                          343.50      0.132          2.208 5/14/2015     36           31         28     - 360 | PUNJAB                           346.19      1.436
2015-05-14,Ranjit Sagar,1731.99,,,,CWC Weekly Reservoir Storage Bulletin (14.05.2015.pdf),https://cwc.gov.in/sites/default/files/14.05.2015.pdf,2015-05-14,*3 THEIN                     527.91  257.82      0.821          1.999 5/14/2015     85           75         45 348 600 | RAJASTHAN                        137.62      0.471
2020-05-14,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (14.05.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/14.05.2020-fb-pdf.pdf,2020-05-14,*1 GOBIND SAGAR(BHAKRA) 512.06  511.60   2.344     1.817 14-05-2020     29       54       27 676 1379
2020-05-14,Pong,1389.99,,,,CWC Weekly Reservoir Storage Bulletin (14.05.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/14.05.2020-fb-pdf.pdf,2020-05-14,*2 PONG DAM(BEAS)     423.67    270.40   1.711     3.283 14-05-2020     53       44       27   0 396 | 346.65   0.132
2020-05-14,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (14.05.2020-fb-pdf.pdf),https://cwc.gov.in/sites/default/files/14.05.2020-fb-pdf.pdf,2020-05-14,*4 THEIN DAM                    260.27   0.821 | 146.97   0.471
2018-06-14,Bhakra,,,,,CWC Weekly Reservoir Storage Bulletin (14.06.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.06.2018cwcbull_1.pdf,2018-06-14,GOBIND SAGAR(BHAKRA       37
2018-06-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.06.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.06.2018cwcbull_1.pdf,2018-06-14,SARDAR SAROVAR            0 PONG DAM                         45                                                                           to 80% of normal
2018-06-14,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (14.06.2018cwcbull_1.pdf),https://cwc.gov.in/sites/default/files/14.06.2018cwcbull_1.pdf,2018-06-14,*3 THEIN                     269.14                             0.719 14-06-2018     31           60         46 348 600 | 146.3
2016-07-14,Bhakra,1581.0,,,,CWC Weekly Reservoir Storage Bulletin (14.07.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/14.07.2016cwcbulletin.pdf,2016-07-14,*1 GOBIND SAGAR(BHAKRA)              481.89        6.229        2.064 14-07-2016     33           58         42 676 1200 | 280.75  395.28        6.157
2016-07-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.07.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/14.07.2016cwcbulletin.pdf,2016-07-14,SALANADI                  23 PONG DAM                        47
2016-07-14,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (14.07.2016cwcbulletin.pdf),https://cwc.gov.in/sites/default/files/14.07.2016cwcbulletin.pdf,2016-07-14,*3 THEIN                     269.14                             0.817 14-07-2016     35           85         51 348 600 | 146.3
2017-09-14,Bhakra,1672.51,,,,CWC Weekly Reservoir Storage Bulletin (14.07.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/14.07.2017cwcbull.pdf,2017-09-14,*1 GOBIND SAGAR(BHAKRA)              509.78        6.229        5.600 12-09-2017     90        73         86 676 1200 | 280.75  421.49        6.157
2017-09-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.07.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/14.07.2017cwcbull.pdf,2017-09-14,*2 PONG DAM                  359.50                             5.396 14-09-2017     88        75         81            - 360 | PUNJAB                   352.81  521.73        2.344
2017-09-14,Ranjit Sagar,,,,,CWC Weekly Reservoir Storage Bulletin (14.07.2017cwcbull.pdf),https://cwc.gov.in/sites/default/files/14.07.2017cwcbull.pdf,2017-09-14,*3 THEIN                     269.14                             1.880 14-09-2017     80        77         66 348 600 | 146.3
2019-08-14,Bhakra,1679.99,,,,CWC Weekly Reservoir Storage Bulletin (14.08.2019-cwc-bull.pdf),https://cwc.gov.in/sites/default/files/14.08.2019-cwc-bull.pdf,2019-08-14,*1 GOBIND SAGAR(BHAKRA)  512.06   509.38  6.229     5.235 14-08-19        84        48       67 676 1200 | 423.67   414.18  6.157     3.679 14-08-19
2019-08-14,Pong,,,,,CWC Weekly Reservoir Storage Bulletin (14.08.2019-cwc-bull.pdf),https://cwc.gov.in/sites/default/files/14.08.2019-cwc-bull.pdf,2019-08-14,*2 PONG DAM                                                               60        52       61       - 360 | PUNJAB             527.91   518.18  2.344     1.599 14-08-19
